ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS_TARGET,AGE_YEARS,FLAG_UNEMPLOYED,YEARS_EMPLOYED,INCOME_PER_MEMBER,EMPLOYED_TO_AGE_RATIO,INCOME_GROUP,AGE_GROUP,EXPERIENCE_BUCKET,FINANCIAL_STABILITY_SCORE
5013454,M,Y,Y,0,310200.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17852,365243,1,0,0,0,,2.0,0,48.88,1,0.0,155100.0,0.0,high,adult,entry,3.0
5013455,F,Y,Y,0,135900.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16743,-2723,1,1,0,0,,1.0,0,45.84,0,7.46,135900.0,0.16273996509598604,medium,adult,mid,2.0
5013456,F,Y,Y,0,396100.0,Pensioner,Higher education,Civil marriage,House / apartment,-17125,365243,1,0,0,0,,2.0,0,46.89,1,0.0,198050.0,0.0,high,adult,entry,3.0
5013457,F,Y,Y,0,786100.0,Working,Secondary / secondary special,Separated,House / apartment,-22710,-12494,1,1,0,0,,1.0,0,62.18,0,34.21,786100.0,0.5501769057574784,high,senior,senior,3.0
5013458,F,N,Y,0,370600.0,Commercial associate,Higher education,Married,House / apartment,-13092,-4989,1,1,1,0,Drivers,2.0,0,35.84,0,13.66,185300.0,0.38113839285714285,high,adult,senior,2.0
5013459,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-17354,-7371,1,0,0,0,Drivers,1.0,0,47.51,0,20.18,225000.0,0.4247526836455483,medium,adult,senior,1.0
5013460,F,N,Y,0,208400.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19723,365243,1,0,0,0,,1.0,0,54.0,1,0.0,208400.0,0.0,medium,adult,entry,2.0
5013461,F,Y,Y,1,219900.0,Working,Secondary / secondary special,Married,House / apartment,-11137,-956,1,0,1,1,Laborers,3.0,0,30.49,0,2.62,73300.0,0.08592981305346016,medium,youth,entry,3.0
5013462,M,N,Y,1,166900.0,Pensioner,Secondary / secondary special,Married,With parents,-24195,365243,1,0,0,0,,3.0,0,66.24,1,0.0,55633.333333333336,0.0,medium,senior,entry,2.0
5013463,F,N,N,0,277000.0,Working,Secondary / secondary special,Married,House / apartment,-20767,-1188,1,0,0,0,Managers,2.0,0,56.86,0,3.25,138500.0,0.057157931762223,high,senior,mid,1.0
5013464,F,N,N,2,138200.0,Working,Secondary / secondary special,Married,House / apartment,-8278,-692,1,0,1,0,,4.0,0,22.66,0,1.89,34550.0,0.08340688437775816,medium,youth,entry,0.0
5013465,F,Y,N,0,94900.0,Working,Higher education,Widow,House / apartment,-23104,365243,1,1,0,0,,1.0,0,63.26,1,0.0,94900.0,0.0,low,senior,entry,1.0
5013466,F,Y,Y,0,272500.0,Working,Higher education,Married,House / apartment,-24287,-12077,1,1,0,0,Laborers,2.0,0,66.49,0,33.07,136250.0,0.4973680252669575,high,senior,senior,3.0
5013467,F,Y,Y,0,246700.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21799,-14723,1,0,0,0,,2.0,0,59.68,0,40.31,123350.0,0.6754356568364611,medium,senior,senior,3.0
5013468,F,Y,Y,0,183500.0,Working,Incomplete higher,Single / not married,House / apartment,-15089,-810,1,0,0,0,Laborers,1.0,0,41.31,0,2.22,183500.0,0.05374001452432825,medium,adult,entry,3.0
5013469,F,N,Y,0,128600.0,Working,Secondary / secondary special,Married,House / apartment,-25465,-15434,1,0,0,0,,2.0,1,69.72,0,42.26,64300.0,0.6061388410786,medium,senior,senior,1.0
5013470,M,Y,Y,0,282200.0,Working,Higher education,Married,Rented apartment,-9578,-384,1,0,0,0,,2.0,0,26.22,0,1.05,141100.0,0.04004576659038902,high,youth,entry,3.0
5013471,F,Y,Y,0,148800.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17105,365243,1,0,0,0,,2.0,1,46.83,1,0.0,74400.0,0.0,medium,adult,entry,2.0
5013472,F,N,Y,0,227700.0,Working,Secondary / secondary special,Married,House / apartment,-10417,-1075,1,1,0,0,,2.0,0,28.52,0,2.94,113850.0,0.10308555399719495,medium,youth,entry,2.0
5013473,F,N,Y,1,590000.0,Working,Secondary / secondary special,Separated,House / apartment,-15329,-6832,1,0,1,0,,2.0,0,41.97,0,18.7,295000.0,0.44555634977364783,high,adult,senior,2.0
5013474,F,N,Y,1,338100.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-24242,-13895,1,0,0,0,Laborers,2.0,0,66.37,0,38.04,169050.0,0.5731505198131686,high,senior,senior,2.0
5013475,F,N,N,0,123100.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21810,365243,1,0,1,0,,2.0,1,59.71,1,0.0,61550.0,0.0,medium,senior,entry,0.0
5013476,F,Y,Y,0,129100.0,Pensioner,Higher education,Widow,House / apartment,-21588,365243,1,0,0,0,,1.0,0,59.1,1,0.0,129100.0,0.0,medium,senior,entry,2.0
5013477,M,Y,N,0,263400.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13767,365243,1,0,0,0,,2.0,0,37.69,1,0.0,131700.0,0.0,high,adult,entry,2.0
5013478,F,Y,Y,0,122700.0,Working,Incomplete higher,Married,House / apartment,-24367,-6356,1,1,0,0,Medicine staff,2.0,0,66.71,0,17.4,61350.0,0.2608304602008694,medium,senior,senior,2.0
5013479,F,N,Y,0,89700.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14030,365243,1,0,0,1,,2.0,1,38.41,1,0.0,44850.0,0.0,low,adult,entry,1.0
5013480,M,N,Y,0,318600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-8035,365243,1,0,1,0,,1.0,0,22.0,1,0.0,318600.0,0.0,high,youth,entry,2.0
5013481,F,Y,N,0,286600.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18953,365243,1,0,0,0,,2.0,0,51.89,1,0.0,143300.0,0.0,high,adult,entry,2.0
5013482,F,N,Y,0,305800.0,Working,Lower secondary,Single / not married,House / apartment,-13928,-2003,1,0,1,0,Laborers,1.0,0,38.13,0,5.48,305800.0,0.14371885654340413,high,adult,mid,2.0
5013483,F,Y,N,2,278400.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-10112,365243,1,0,1,0,,4.0,0,27.69,1,0.0,69600.0,0.0,high,youth,entry,2.0
5013484,M,N,Y,1,236300.0,Working,Secondary / secondary special,Married,House / apartment,-24374,-13425,1,0,0,0,Core staff,3.0,0,66.73,0,36.76,78766.66666666667,0.5508766671661921,medium,senior,senior,2.0
5013485,M,Y,Y,0,175300.0,Commercial associate,Higher education,Separated,Municipal apartment,-18943,-9903,1,0,1,0,,1.0,1,51.86,0,27.11,175300.0,0.5227535672965676,medium,adult,senior,3.0
5013486,F,Y,N,0,316000.0,Working,Secondary / secondary special,Married,Rented apartment,-24481,-10658,1,1,0,0,Core staff,2.0,0,67.03,0,29.18,158000.0,0.4353274653140385,high,senior,senior,2.0
5013487,M,N,Y,2,524600.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17952,-902,1,1,0,0,Drivers,3.0,0,49.15,0,2.47,174866.66666666666,0.05025432349949136,high,adult,entry,2.0
5013488,F,N,N,0,190000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8471,-970,1,0,0,0,,2.0,0,23.19,0,2.66,95000.0,0.11470461405778352,medium,youth,entry,1.0
5013489,F,N,Y,0,146500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-7852,-129,1,1,1,0,,1.0,0,21.5,0,0.35,146500.0,0.01627906976744186,medium,youth,entry,1.0
5013490,M,Y,Y,0,138400.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23752,365243,1,0,0,0,,2.0,0,65.03,1,0.0,69200.0,0.0,medium,senior,entry,2.0
5013491,M,Y,N,0,158300.0,Commercial associate,Higher education,Married,House / apartment,-8012,-445,1,1,0,0,Drivers,2.0,0,21.94,0,1.22,79150.0,0.055606198723792154,medium,youth,entry,2.0
5013492,F,Y,N,1,270200.0,Commercial associate,Higher education,Married,House / apartment,-18540,-8586,1,0,0,0,,3.0,0,50.76,0,23.51,90066.66666666667,0.46315996847911745,high,adult,senior,2.0
5013493,F,N,Y,0,83800.0,Working,Secondary / secondary special,Widow,House / apartment,-12747,-2059,1,0,1,1,Laborers,1.0,0,34.9,0,5.64,83800.0,0.16160458452722062,low,youth,mid,1.0
5013494,F,N,N,0,304100.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-19863,-12712,1,1,1,1,Sales staff,2.0,0,54.38,0,34.8,152050.0,0.6399411548363368,high,adult,senior,1.0
5013495,F,N,Y,0,336900.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12505,-3138,1,0,0,0,Low-skill Laborers,2.0,0,34.24,0,8.59,168450.0,0.25087616822429903,high,youth,mid,2.0
5013496,M,Y,N,0,99400.0,Working,Secondary / secondary special,Married,Municipal apartment,-7985,365243,1,0,0,0,,2.0,1,21.86,1,0.0,49700.0,0.0,low,youth,entry,1.0
5013497,F,N,Y,0,149600.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20652,-4039,1,0,0,0,Laborers,1.0,0,56.54,0,11.06,149600.0,0.1956137247966042,medium,senior,senior,1.0
5013498,F,N,Y,1,254100.0,Working,Secondary / secondary special,Married,With parents,-12983,-4404,1,0,0,0,Laborers,3.0,0,35.55,0,12.06,84700.0,0.33924050632911396,high,adult,senior,2.0
5013499,F,N,Y,0,227200.0,Working,Secondary / secondary special,Married,House / apartment,-17364,-4316,1,0,1,0,Laborers,2.0,0,47.54,0,11.82,113600.0,0.24863273033235173,medium,adult,senior,2.0
5013500,F,Y,Y,0,316600.0,Working,Secondary / secondary special,Widow,House / apartment,-21438,-14215,1,0,1,0,Managers,1.0,0,58.69,0,38.92,316600.0,0.6631453399216222,high,senior,senior,3.0
5013501,F,N,Y,0,227500.0,Commercial associate,Higher education,Separated,House / apartment,-20140,-9514,1,0,0,0,Cleaning staff,1.0,0,55.14,0,26.05,227500.0,0.47243380486035547,medium,senior,senior,2.0
5013502,M,N,Y,0,459500.0,Working,Higher education,Civil marriage,House / apartment,-13671,-6216,1,0,0,0,Core staff,2.0,0,37.43,0,17.02,229750.0,0.4547154688752338,high,adult,senior,2.0
5013503,F,N,Y,0,207900.0,Working,Secondary / secondary special,Married,Co-op apartment,-20962,-13197,1,0,0,0,Managers,2.0,1,57.39,0,36.13,103950.0,0.6295521867921241,medium,senior,senior,2.0
5013504,M,N,N,0,149300.0,State servant,Higher education,Widow,House / apartment,-24210,-8858,1,0,1,0,Cooking staff,1.0,0,66.28,0,24.25,149300.0,0.36587205793602895,medium,senior,senior,0.0
5013505,M,Y,Y,0,143500.0,Working,Secondary / secondary special,Married,House / apartment,-18445,-104,1,1,1,0,,2.0,1,50.5,0,0.28,71750.0,0.005544554455445545,medium,adult,entry,2.0
5013506,F,N,Y,0,352600.0,Working,Secondary / secondary special,Married,House / apartment,-20153,-10132,1,0,0,0,Laborers,2.0,0,55.18,0,27.74,176300.0,0.5027183762232693,high,senior,senior,2.0
5013507,F,N,Y,0,247800.0,State servant,Higher education,Married,House / apartment,-23119,-12589,1,0,0,0,Accountants,2.0,0,63.3,0,34.47,123900.0,0.5445497630331754,medium,senior,senior,2.0
5013508,F,Y,N,2,335100.0,Working,Higher education,Civil marriage,Office apartment,-22712,-7303,1,1,0,0,Medicine staff,4.0,0,62.18,0,19.99,83775.0,0.3214860083628176,high,senior,senior,2.0
5013509,F,Y,Y,0,331700.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13726,-4481,1,0,0,0,Drivers,2.0,0,37.58,0,12.27,165850.0,0.3265034592868547,high,adult,senior,3.0
5013510,F,Y,Y,0,88900.0,Working,Secondary / secondary special,Separated,House / apartment,-25416,-11706,1,1,0,0,Laborers,1.0,0,69.59,0,32.05,88900.0,0.46055467739617756,low,senior,senior,2.0
5013511,M,N,Y,0,138100.0,Commercial associate,Higher education,Separated,House / apartment,-7827,-892,1,0,0,0,Laborers,1.0,0,21.43,0,2.44,138100.0,0.1138590760615959,medium,youth,entry,1.0
5013512,F,Y,Y,0,146600.0,Working,Secondary / secondary special,Married,House / apartment,-25325,-2697,1,0,1,0,Security staff,2.0,0,69.34,0,7.38,73300.0,0.10643207383905393,medium,senior,mid,2.0
5013513,F,N,Y,0,162300.0,State servant,Secondary / secondary special,Separated,House / apartment,-11798,-3571,1,0,0,0,,1.0,0,32.3,0,9.78,162300.0,0.3027863777089783,medium,youth,mid,2.0
5013514,F,Y,Y,0,197900.0,Working,Higher education,Separated,House / apartment,-15348,-4745,1,1,0,0,Laborers,1.0,0,42.02,0,12.99,197900.0,0.309138505473584,medium,adult,senior,3.0
5013515,F,N,Y,0,402300.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23443,-14114,1,0,1,0,,2.0,0,64.18,0,38.64,201150.0,0.6020567154876908,high,senior,senior,2.0
5013516,M,Y,Y,0,444500.0,State servant,Secondary / secondary special,Married,House / apartment,-11767,-1621,1,0,0,0,,2.0,0,32.22,0,4.44,222250.0,0.13780260707635011,high,youth,mid,3.0
5013517,F,Y,Y,0,210900.0,State servant,Higher education,Married,House / apartment,-11410,-827,1,0,0,0,Core staff,2.0,0,31.24,0,2.26,105450.0,0.07234314980793853,medium,youth,entry,3.0
5013518,F,N,Y,0,215300.0,Working,Secondary / secondary special,Married,House / apartment,-19050,-5375,1,0,1,0,,2.0,0,52.16,0,14.72,107650.0,0.28220858895705525,medium,adult,senior,2.0
5013519,M,N,Y,0,171600.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20188,365243,1,0,0,0,,1.0,0,55.27,1,0.0,171600.0,0.0,medium,senior,entry,2.0
5013520,F,Y,N,0,255300.0,Working,Secondary / secondary special,Married,House / apartment,-7441,-206,1,1,1,0,Core staff,2.0,0,20.37,0,0.56,127650.0,0.027491408934707907,high,youth,entry,2.0
5013521,F,Y,N,1,270100.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15531,-1553,1,1,0,0,Sales staff,2.0,0,42.52,0,4.25,135050.0,0.09995296331138287,high,adult,mid,2.0
5013522,F,Y,Y,2,365400.0,Working,Secondary / secondary special,Widow,House / apartment,-16237,-592,1,1,0,0,Laborers,3.0,0,44.45,0,1.62,121800.0,0.03644544431946007,high,adult,entry,3.0
5013523,F,N,Y,0,363900.0,Working,Secondary / secondary special,Married,House / apartment,-12269,-3206,1,1,1,0,Cooking staff,2.0,0,33.59,0,8.78,181950.0,0.26138731765406364,high,youth,mid,2.0
5013524,M,N,Y,0,77200.0,Working,Secondary / secondary special,Married,House / apartment,-17278,-6176,1,1,0,0,,2.0,1,47.3,0,16.91,38600.0,0.3575052854122622,low,adult,senior,1.0
5013525,M,N,Y,0,226200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10128,-3053,1,1,0,0,Low-skill Laborers,2.0,1,27.73,0,8.36,113100.0,0.30147854309412186,medium,youth,mid,2.0
5013526,M,N,Y,0,487700.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13215,-1543,1,1,0,0,,2.0,0,36.18,0,4.22,243850.0,0.11663902708678828,high,adult,mid,2.0
5013527,F,N,Y,0,196100.0,Working,Secondary / secondary special,Married,House / apartment,-20331,-9289,1,1,0,0,,2.0,0,55.66,0,25.43,98050.0,0.45688106360043124,medium,senior,senior,2.0
5013528,M,Y,N,0,431500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23263,-12082,1,0,0,0,,2.0,0,63.69,0,33.08,215750.0,0.5193907991835452,high,senior,senior,2.0
5013529,M,N,N,1,209400.0,State servant,Secondary / secondary special,Married,House / apartment,-18069,-9481,1,0,0,0,,3.0,0,49.47,0,25.96,69800.0,0.5247624823125127,medium,adult,senior,1.0
5013530,F,N,Y,0,266400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8672,-67,1,0,0,0,Laborers,2.0,0,23.74,0,0.18,133200.0,0.007582139848357203,high,youth,entry,2.0
5013531,F,Y,Y,0,138300.0,Working,Secondary / secondary special,Separated,House / apartment,-19701,-12797,1,0,0,0,,1.0,0,53.94,0,35.04,138300.0,0.649610678531702,medium,adult,senior,2.0
5013532,F,Y,N,1,140900.0,Pensioner,Higher education,Married,House / apartment,-23697,365243,1,0,1,0,,3.0,1,64.88,1,0.0,46966.666666666664,0.0,medium,senior,entry,1.0
5013533,M,Y,N,0,350900.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-16515,-6033,1,0,1,0,Drivers,2.0,0,45.22,0,16.52,175450.0,0.3653250773993808,high,adult,senior,2.0
5013534,M,Y,N,0,379400.0,Working,Secondary / secondary special,Married,House / apartment,-16321,-6229,1,0,0,0,Core staff,2.0,0,44.68,0,17.05,189700.0,0.38160250671441365,high,adult,senior,2.0
5013535,M,N,Y,0,247400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-25411,-8916,1,0,1,0,Cleaning staff,2.0,0,69.57,0,24.41,123700.0,0.35086962771309477,medium,senior,senior,2.0
5013536,F,N,Y,0,132200.0,Working,Secondary / secondary special,Married,House / apartment,-18925,-472,1,1,0,0,Security staff,2.0,0,51.81,0,1.29,66100.0,0.024898668210770122,medium,adult,entry,1.0
5013537,F,N,Y,0,249500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22025,365243,1,0,1,1,,2.0,0,60.3,1,0.0,124750.0,0.0,medium,senior,entry,2.0
5013538,F,N,Y,0,457800.0,State servant,Secondary / secondary special,Married,House / apartment,-19112,-3288,1,0,1,0,Core staff,2.0,0,52.33,0,9.0,228900.0,0.17198547678196063,high,adult,mid,2.0
5013539,M,N,Y,0,583600.0,Working,Secondary / secondary special,Married,House / apartment,-11339,-963,1,0,0,0,Drivers,2.0,0,31.04,0,2.64,291800.0,0.08505154639175258,high,youth,entry,2.0
5013540,F,N,Y,0,208400.0,Working,Secondary / secondary special,Married,House / apartment,-12493,-2868,1,0,0,0,High skill tech staff,2.0,0,34.2,0,7.85,104200.0,0.22953216374269003,medium,youth,mid,2.0
5013541,M,Y,N,0,106500.0,Working,Incomplete higher,Married,House / apartment,-19462,-5679,1,0,1,1,Managers,2.0,0,53.28,0,15.55,53250.0,0.29185435435435436,medium,adult,senior,1.0
5013542,F,Y,N,1,371600.0,Working,Secondary / secondary special,Married,House / apartment,-15634,-4893,1,0,1,0,Laborers,3.0,0,42.8,0,13.4,123866.66666666667,0.31308411214953275,high,adult,senior,2.0
5013543,F,N,Y,0,212700.0,Pensioner,Higher education,Single / not married,House / apartment,-14689,365243,1,0,0,0,,1.0,0,40.22,1,0.0,212700.0,0.0,medium,adult,entry,2.0
5013544,F,Y,N,0,391200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-7715,-1097,1,1,0,0,Sales staff,2.0,0,21.12,0,3.0,195600.0,0.14204545454545453,high,youth,entry,2.0
5013545,M,Y,Y,0,281000.0,Working,Secondary / secondary special,Married,House / apartment,-23456,-11482,1,0,0,0,Core staff,2.0,0,64.22,0,31.44,140500.0,0.48956711304889444,high,senior,senior,3.0
5013546,M,N,N,0,157000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23458,365243,1,0,1,0,,1.0,1,64.22,1,0.0,157000.0,0.0,medium,senior,entry,1.0
5013547,F,N,Y,0,251300.0,Working,Higher education,Separated,House / apartment,-15723,-5978,1,1,0,0,Core staff,1.0,0,43.05,0,16.37,251300.0,0.38025551684088277,high,adult,senior,2.0
5013548,M,Y,Y,1,469600.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-20102,-7298,1,0,0,0,Laborers,3.0,0,55.04,0,19.98,156533.33333333334,0.36300872093023256,high,senior,senior,3.0
5013549,M,N,Y,0,226600.0,Working,Secondary / secondary special,Married,Municipal apartment,-10552,-799,1,0,0,0,Core staff,2.0,1,28.89,0,2.19,113300.0,0.07580477673935618,medium,youth,entry,2.0
5013550,M,N,Y,1,145500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16506,-2024,1,0,1,0,,3.0,0,45.19,0,5.54,48500.0,0.12259349413587077,medium,adult,mid,1.0
5013551,M,Y,Y,1,110300.0,Working,Higher education,Married,House / apartment,-15320,-7508,1,1,0,0,,3.0,0,41.94,0,20.56,36766.666666666664,0.4902241297091082,medium,adult,senior,2.0
5013552,F,Y,Y,2,165900.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19296,-9676,1,0,1,0,Core staff,4.0,0,52.83,0,26.49,41475.0,0.501419647927314,medium,adult,senior,3.0
5013553,F,N,N,0,198900.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-15882,365243,1,0,0,0,,2.0,0,43.48,1,0.0,99450.0,0.0,medium,adult,entry,1.0
5013554,M,Y,Y,2,367900.0,Working,Lower secondary,Married,Office apartment,-16408,-6747,1,0,0,0,Drivers,4.0,0,44.92,0,18.47,91975.0,0.41117542297417625,high,adult,senior,3.0
5013555,F,Y,Y,0,139400.0,Pensioner,Secondary / secondary special,Married,House / apartment,-12705,365243,1,1,0,0,,2.0,0,34.78,1,0.0,69700.0,0.0,medium,youth,entry,2.0
5013556,F,N,Y,0,530900.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8189,-762,1,0,0,0,Managers,2.0,0,22.42,0,2.09,265450.0,0.09322033898305083,high,youth,entry,2.0
5013557,F,N,Y,0,125100.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24052,365243,1,1,1,0,,2.0,0,65.85,1,0.0,62550.0,0.0,medium,senior,entry,1.0
5013558,F,Y,Y,3,783300.0,State servant,Higher education,Separated,House / apartment,-7528,-608,1,0,1,0,,4.0,0,20.61,0,1.66,195825.0,0.08054342552159145,high,youth,entry,3.0
5013559,F,Y,N,0,578500.0,Working,Secondary / secondary special,Married,House / apartment,-12443,-650,1,0,0,1,Managers,2.0,0,34.07,0,1.78,289250.0,0.052245377164660996,high,youth,entry,2.0
5013560,M,Y,Y,0,262000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15479,-1366,1,0,1,0,,2.0,0,42.38,0,3.74,131000.0,0.0882491741387447,high,adult,mid,3.0
5013561,F,N,Y,0,107100.0,Pensioner,Higher education,Civil marriage,House / apartment,-13132,365243,1,0,0,0,,2.0,0,35.95,1,0.0,53550.0,0.0,medium,adult,entry,1.0
5013562,F,Y,N,0,237500.0,Working,Secondary / secondary special,Married,House / apartment,-17384,-5360,1,0,1,0,Sales staff,2.0,0,47.59,0,14.67,118750.0,0.3082580374028157,medium,adult,senior,2.0
