ID,MONTHS_BALANCE,STATUS
5013650,-2,1
5013650,-1,1
5013650,0,C
5013651,-41,X
5013651,-40,0
5013651,-39,C
5013651,-38,C
5013651,-37,0
5013651,-36,0
5013651,-35,0
5013651,-34,C
5013651,-33,X
5013651,-32,1
5013651,-31,0
5013651,-30,0
5013651,-29,X
5013651,-28,0
5013651,-27,0
5013651,-26,0
5013651,-25,C
5013651,-24,C
5013651,-23,C
5013651,-22,1
5013651,-21,0
5013651,-20,0
5013651,-19,C
5013651,-18,X
5013651,-17,0
5013651,-16,0
5013651,-15,0
5013651,-14,C
5013651,-13,C
5013651,-12,C
5013651,-11,C
5013651,-10,C
5013651,-9,0
5013651,-8,X
5013651,-7,0
5013651,-6,C
5013651,-5,C
5013651,-4,X
5013651,-3,C
5013651,-2,C
5013651,-1,0
5013651,0,0
5013652,-48,0
5013652,-47,C
5013652,-46,0
5013652,-45,0
5013652,-44,C
5013652,-43,1
5013652,-42,C
5013652,-41,0
5013652,-40,0
5013652,-39,C
5013652,-38,0
5013652,-37,0
5013652,-36,C
5013652,-35,0
5013652,-34,C
5013652,-33,0
5013652,-32,0
5013652,-31,0
5013652,-30,0
5013652,-29,C
5013652,-28,0
5013652,-27,C
5013652,-26,X
5013652,-25,X
5013652,-24,X
5013652,-23,0
5013652,-22,X
5013652,-21,X
5013652,-20,C
5013652,-19,C
5013652,-18,0
5013652,-17,C
5013652,-16,C
5013652,-15,C
5013652,-14,0
5013652,-13,C
5013652,-12,0
5013652,-11,C
5013652,-10,C
5013652,-9,0
5013652,-8,0
5013652,-7,C
5013652,-6,C
5013652,-5,1
5013652,-4,C
5013652,-3,0
5013652,-2,C
5013652,-1,0
5013652,0,C
5013653,-48,0
5013653,-47,0
5013653,-46,0
5013653,-45,0
5013653,-44,C
5013653,-43,1
5013653,-42,X
5013653,-41,C
5013653,-40,C
5013653,-39,X
5013653,-38,0
5013653,-37,C
5013653,-36,0
5013653,-35,C
5013653,-34,0
5013653,-33,0
5013653,-32,C
5013653,-31,C
5013653,-30,C
5013653,-29,0
5013653,-28,0
5013653,-27,0
5013653,-26,0
5013653,-25,0
5013653,-24,0
5013653,-23,C
5013653,-22,0
5013653,-21,C
5013653,-20,C
5013653,-19,C
5013653,-18,0
5013653,-17,0
5013653,-16,0
5013653,-15,0
5013653,-14,C
5013653,-13,C
5013653,-12,0
5013653,-11,C
5013653,-10,0
5013653,-9,C
5013653,-8,1
5013653,-7,C
5013653,-6,C
5013653,-5,0
5013653,-4,0
5013653,-3,1
5013653,-2,C
5013653,-1,0
5013653,0,C
5013654,-15,C
5013654,-14,C
5013654,-13,0
5013654,-12,0
5013654,-11,C
5013654,-10,C
5013654,-9,C
5013654,-8,0
5013654,-7,C
5013654,-6,C
5013654,-5,0
5013654,-4,C
5013654,-3,0
5013654,-2,1
5013654,-1,C
5013654,0,C
5013655,-25,0
5013655,-24,C
5013655,-23,C
5013655,-22,C
5013655,-21,X
5013655,-20,C
5013655,-19,C
5013655,-18,C
5013655,-17,0
5013655,-16,0
5013655,-15,0
5013655,-14,0
5013655,-13,X
5013655,-12,0
5013655,-11,0
5013655,-10,0
5013655,-9,0
5013655,-8,C
5013655,-7,0
5013655,-6,X
5013655,-5,1
5013655,-4,0
5013655,-3,0
5013655,-2,0
5013655,-1,0
5013655,0,0
5013656,-25,C
5013656,-24,0
5013656,-23,C
5013656,-22,X
5013656,-21,0
5013656,-20,C
5013656,-19,0
5013656,-18,C
5013656,-17,0
5013656,-16,0
5013656,-15,C
5013656,-14,X
5013656,-13,0
5013656,-12,C
5013656,-11,0
5013656,-10,C
5013656,-9,C
5013656,-8,C
5013656,-7,C
5013656,-6,0
5013656,-5,C
5013656,-4,0
5013656,-3,C
5013656,-2,0
5013656,-1,C
5013656,0,0
5013657,-48,C
5013657,-47,0
5013657,-46,C
5013657,-45,1
5013657,-44,0
5013657,-43,0
5013657,-42,0
5013657,-41,C
5013657,-40,C
5013657,-39,C
5013657,-38,C
5013657,-37,C
5013657,-36,C
5013657,-35,X
5013657,-34,0
5013657,-33,0
5013657,-32,C
5013657,-31,0
5013657,-30,C
5013657,-29,C
5013657,-28,C
5013657,-27,C
5013657,-26,C
5013657,-25,0
5013657,-24,X
5013657,-23,X
5013657,-22,0
5013657,-21,C
5013657,-20,C
5013657,-19,0
5013657,-18,0
5013657,-17,0
5013657,-16,0
5013657,-15,X
5013657,-14,C
5013657,-13,C
5013657,-12,0
5013657,-11,0
5013657,-10,C
5013657,-9,C
5013657,-8,0
5013657,-7,0
5013657,-6,0
5013657,-5,0
5013657,-4,C
5013657,-3,C
5013657,-2,C
5013657,-1,X
5013657,0,C
5013658,-33,0
5013658,-32,C
5013658,-31,C
5013658,-30,0
5013658,-29,0
5013658,-28,0
5013658,-27,1
5013658,-26,C
5013658,-25,C
5013658,-24,C
5013658,-23,0
5013658,-22,0
5013658,-21,C
5013658,-20,C
5013658,-19,0
5013658,-18,C
5013658,-17,0
5013658,-16,C
5013658,-15,0
5013658,-14,C
5013658,-13,C
5013658,-12,X
5013658,-11,C
5013658,-10,0
5013658,-9,X
5013658,-8,C
5013658,-7,C
5013658,-6,0
5013658,-5,0
5013658,-4,1
5013658,-3,0
5013658,-2,C
5013658,-1,0
5013658,0,0
5013659,-18,2
5013659,-17,0
5013659,-16,C
5013659,-15,0
5013659,-14,0
5013659,-13,1
5013659,-12,4
5013659,-11,1
5013659,-10,0
5013659,-9,0
5013659,-8,0
5013659,-7,C
5013659,-6,0
5013659,-5,C
5013659,-4,3
5013659,-3,2
5013659,-2,2
5013659,-1,C
5013659,0,2
5013660,-25,0
5013660,-24,0
5013660,-23,0
5013660,-22,0
5013660,-21,0
5013660,-20,0
5013660,-19,C
5013660,-18,C
5013660,-17,X
5013660,-16,C
5013660,-15,0
5013660,-14,X
5013660,-13,0
5013660,-12,C
5013660,-11,0
5013660,-10,C
5013660,-9,0
5013660,-8,C
5013660,-7,C
5013660,-6,0
5013660,-5,0
5013660,-4,0
5013660,-3,C
5013660,-2,C
5013660,-1,C
5013660,0,C
5013661,-19,0
5013661,-18,0
5013661,-17,C
5013661,-16,0
5013661,-15,C
5013661,-14,C
5013661,-13,0
5013661,-12,C
5013661,-11,0
5013661,-10,0
5013661,-9,0
5013661,-8,0
5013661,-7,0
5013661,-6,0
5013661,-5,C
5013661,-4,C
5013661,-3,C
5013661,-2,X
5013661,-1,C
5013661,0,C
5013662,-27,0
5013662,-26,0
5013662,-25,0
5013662,-24,0
5013662,-23,X
5013662,-22,C
5013662,-21,0
5013662,-20,X
5013662,-19,C
5013662,-18,C
5013662,-17,X
5013662,-16,C
5013662,-15,0
5013662,-14,X
5013662,-13,0
5013662,-12,0
5013662,-11,C
5013662,-10,X
5013662,-9,X
5013662,-8,0
5013662,-7,1
5013662,-6,0
5013662,-5,C
5013662,-4,C
5013662,-3,C
5013662,-2,0
5013662,-1,C
5013662,0,C
5013663,-19,C
5013663,-18,0
5013663,-17,0
5013663,-16,0
5013663,-15,C
5013663,-14,0
5013663,-13,C
5013663,-12,C
5013663,-11,0
5013663,-10,0
5013663,-9,C
5013663,-8,0
5013663,-7,0
5013663,-6,C
5013663,-5,0
5013663,-4,C
5013663,-3,0
5013663,-2,C
5013663,-1,C
5013663,0,X
5013664,-58,C
5013664,-57,C
5013664,-56,C
5013664,-55,0
5013664,-54,C
5013664,-53,0
5013664,-52,0
5013664,-51,X
5013664,-50,C
5013664,-49,0
5013664,-48,0
5013664,-47,C
5013664,-46,0
5013664,-45,C
5013664,-44,X
5013664,-43,0
5013664,-42,0
5013664,-41,0
5013664,-40,0
5013664,-39,0
5013664,-38,C
5013664,-37,C
5013664,-36,0
5013664,-35,0
5013664,-34,0
5013664,-33,C
5013664,-32,C
5013664,-31,0
5013664,-30,C
5013664,-29,C
5013664,-28,0
5013664,-27,C
5013664,-26,0
5013664,-25,C
5013664,-24,C
5013664,-23,X
5013664,-22,C
5013664,-21,C
5013664,-20,C
5013664,-19,C
5013664,-18,0
5013664,-17,0
5013664,-16,C
5013664,-15,0
5013664,-14,0
5013664,-13,0
5013664,-12,C
5013664,-11,C
5013664,-10,C
5013664,-9,0
5013664,-8,C
5013664,-7,C
5013664,-6,0
5013664,-5,C
5013664,-4,C
5013664,-3,0
5013664,-2,C
5013664,-1,0
5013664,0,C
5013665,-36,C
5013665,-35,C
5013665,-34,X
5013665,-33,C
5013665,-32,X
5013665,-31,C
5013665,-30,C
5013665,-29,0
5013665,-28,C
5013665,-27,0
5013665,-26,X
5013665,-25,C
5013665,-24,0
5013665,-23,0
5013665,-22,C
5013665,-21,C
5013665,-20,0
5013665,-19,C
5013665,-18,C
5013665,-17,C
5013665,-16,0
5013665,-15,C
5013665,-14,C
5013665,-13,1
5013665,-12,C
5013665,-11,C
5013665,-10,0
5013665,-9,C
5013665,-8,X
5013665,-7,C
5013665,-6,C
5013665,-5,C
5013665,-4,0
5013665,-3,C
5013665,-2,C
5013665,-1,C
5013665,0,C
5013666,-25,0
5013666,-24,C
5013666,-23,0
5013666,-22,C
5013666,-21,X
5013666,-20,0
5013666,-19,C
5013666,-18,0
5013666,-17,X
5013666,-16,C
5013666,-15,C
5013666,-14,0
5013666,-13,C
5013666,-12,C
5013666,-11,C
5013666,-10,C
5013666,-9,1
5013666,-8,0
5013666,-7,C
5013666,-6,C
5013666,-5,0
5013666,-4,0
5013666,-3,C
5013666,-2,0
5013666,-1,0
5013666,0,0
5013667,-54,0
5013667,-53,X
5013667,-52,C
5013667,-51,C
5013667,-50,0
5013667,-49,0
5013667,-48,0
5013667,-47,C
5013667,-46,C
5013667,-45,0
5013667,-44,0
5013667,-43,C
5013667,-42,0
5013667,-41,0
5013667,-40,1
5013667,-39,0
5013667,-38,0
5013667,-37,X
5013667,-36,C
5013667,-35,0
5013667,-34,0
5013667,-33,C
5013667,-32,C
5013667,-31,C
5013667,-30,C
5013667,-29,0
5013667,-28,0
5013667,-27,C
5013667,-26,C
5013667,-25,0
5013667,-24,C
5013667,-23,C
5013667,-22,C
5013667,-21,0
5013667,-20,C
5013667,-19,0
5013667,-18,C
5013667,-17,0
5013667,-16,0
5013667,-15,X
5013667,-14,0
5013667,-13,0
5013667,-12,0
5013667,-11,C
5013667,-10,0
5013667,-9,X
5013667,-8,0
5013667,-7,X
5013667,-6,C
5013667,-5,0
5013667,-4,C
5013667,-3,0
5013667,-2,C
5013667,-1,C
5013667,0,0
5013668,-16,C
5013668,-15,0
5013668,-14,0
5013668,-13,C
5013668,-12,X
5013668,-11,0
5013668,-10,C
5013668,-9,C
5013668,-8,0
5013668,-7,C
5013668,-6,0
5013668,-5,0
5013668,-4,0
5013668,-3,X
5013668,-2,0
5013668,-1,C
5013668,0,1
5013669,-40,0
5013669,-39,1
5013669,-38,0
5013669,-37,C
5013669,-36,0
5013669,-35,0
5013669,-34,X
5013669,-33,C
5013669,-32,C
5013669,-31,0
5013669,-30,C
5013669,-29,X
5013669,-28,0
5013669,-27,1
5013669,-26,C
5013669,-25,C
5013669,-24,0
5013669,-23,0
5013669,-22,C
5013669,-21,C
5013669,-20,C
5013669,-19,C
5013669,-18,C
5013669,-17,0
5013669,-16,C
5013669,-15,C
5013669,-14,C
5013669,-13,C
5013669,-12,0
5013669,-11,C
5013669,-10,0
5013669,-9,C
5013669,-8,C
5013669,-7,0
5013669,-6,C
5013669,-5,0
5013669,-4,C
5013669,-3,0
5013669,-2,0
5013669,-1,C
5013669,0,C
5013670,-12,0
5013670,-11,C
5013670,-10,C
5013670,-9,0
5013670,-8,C
5013670,-7,0
5013670,-6,1
5013670,-5,0
5013670,-4,0
5013670,-3,0
5013670,-2,C
5013670,-1,0
5013670,0,C
5013671,-19,0
5013671,-18,C
5013671,-17,0
5013671,-16,0
5013671,-15,X
5013671,-14,0
5013671,-13,0
5013671,-12,C
5013671,-11,0
5013671,-10,0
5013671,-9,C
5013671,-8,C
5013671,-7,0
5013671,-6,1
5013671,-5,X
5013671,-4,C
5013671,-3,C
5013671,-2,C
5013671,-1,X
5013671,0,0
5013672,-57,0
5013672,-56,0
5013672,-55,C
5013672,-54,0
5013672,-53,0
5013672,-52,0
5013672,-51,C
5013672,-50,0
5013672,-49,C
5013672,-48,0
5013672,-47,C
5013672,-46,0
5013672,-45,C
5013672,-44,0
5013672,-43,C
5013672,-42,0
5013672,-41,C
5013672,-40,C
5013672,-39,C
5013672,-38,0
5013672,-37,C
5013672,-36,C
5013672,-35,1
5013672,-34,0
5013672,-33,0
5013672,-32,0
5013672,-31,C
5013672,-30,C
5013672,-29,C
5013672,-28,0
5013672,-27,X
5013672,-26,X
5013672,-25,C
5013672,-24,0
5013672,-23,0
5013672,-22,C
5013672,-21,0
5013672,-20,0
5013672,-19,C
5013672,-18,0
5013672,-17,0
5013672,-16,0
5013672,-15,0
5013672,-14,C
5013672,-13,C
5013672,-12,C
5013672,-11,1
5013672,-10,0
5013672,-9,0
5013672,-8,0
5013672,-7,0
5013672,-6,0
5013672,-5,C
5013672,-4,X
5013672,-3,C
5013672,-2,C
5013672,-1,0
5013672,0,C
5013673,-18,0
5013673,-17,0
5013673,-16,0
5013673,-15,X
5013673,-14,C
5013673,-13,0
5013673,-12,C
5013673,-11,0
5013673,-10,0
5013673,-9,0
5013673,-8,C
5013673,-7,C
5013673,-6,X
5013673,-5,X
5013673,-4,C
5013673,-3,C
5013673,-2,0
5013673,-1,C
5013673,0,0
5013674,-36,C
5013674,-35,0
5013674,-34,0
5013674,-33,0
5013674,-32,C
5013674,-31,5
5013674,-30,0
5013674,-29,1
5013674,-28,1
5013674,-27,3
5013674,-26,1
5013674,-25,0
5013674,-24,0
5013674,-23,1
5013674,-22,0
5013674,-21,0
5013674,-20,5
5013674,-19,0
5013674,-18,3
5013674,-17,2
5013674,-16,0
5013674,-15,0
5013674,-14,C
5013674,-13,5
5013674,-12,4
5013674,-11,0
5013674,-10,0
5013674,-9,0
5013674,-8,C
5013674,-7,0
5013674,-6,0
5013674,-5,C
5013674,-4,3
5013674,-3,1
5013674,-2,0
5013674,-1,0
5013674,0,0
5013675,-28,0
5013675,-27,0
5013675,-26,0
5013675,-25,C
5013675,-24,0
5013675,-23,X
5013675,-22,0
5013675,-21,0
5013675,-20,C
5013675,-19,C
5013675,-18,0
5013675,-17,C
5013675,-16,C
5013675,-15,0
5013675,-14,X
5013675,-13,X
5013675,-12,0
5013675,-11,X
5013675,-10,0
5013675,-9,C
5013675,-8,0
5013675,-7,0
5013675,-6,0
5013675,-5,0
5013675,-4,0
5013675,-3,0
5013675,-2,0
5013675,-1,1
5013675,0,C
5013676,-39,C
5013676,-38,0
5013676,-37,0
5013676,-36,C
5013676,-35,0
5013676,-34,C
5013676,-33,1
5013676,-32,C
5013676,-31,0
5013676,-30,C
5013676,-29,X
5013676,-28,0
5013676,-27,X
5013676,-26,X
5013676,-25,C
5013676,-24,X
5013676,-23,0
5013676,-22,0
5013676,-21,X
5013676,-20,0
5013676,-19,0
5013676,-18,C
5013676,-17,0
5013676,-16,0
5013676,-15,C
5013676,-14,X
5013676,-13,C
5013676,-12,0
5013676,-11,0
5013676,-10,0
5013676,-9,X
5013676,-8,0
5013676,-7,C
5013676,-6,X
5013676,-5,C
5013676,-4,0
5013676,-3,X
5013676,-2,C
5013676,-1,0
5013676,0,0
5013677,-4,C
5013677,-3,C
5013677,-2,C
5013677,-1,C
5013677,0,0
5013678,-6,0
5013678,-5,C
5013678,-4,0
5013678,-3,C
5013678,-2,C
5013678,-1,C
5013678,0,C
5013679,-12,X
5013679,-11,C
5013679,-10,C
5013679,-9,C
5013679,-8,0
5013679,-7,0
5013679,-6,C
5013679,-5,0
5013679,-4,0
5013679,-3,0
5013679,-2,0
5013679,-1,0
5013679,0,C
5013680,-30,0
5013680,-29,C
5013680,-28,C
5013680,-27,C
5013680,-26,X
5013680,-25,C
5013680,-24,C
5013680,-23,0
5013680,-22,0
5013680,-21,C
5013680,-20,0
5013680,-19,1
5013680,-18,0
5013680,-17,X
5013680,-16,1
5013680,-15,X
5013680,-14,C
5013680,-13,C
5013680,-12,X
5013680,-11,X
5013680,-10,C
5013680,-9,0
5013680,-8,C
5013680,-7,0
5013680,-6,C
5013680,-5,0
5013680,-4,0
5013680,-3,1
5013680,-2,C
5013680,-1,0
5013680,0,0
5013681,-22,C
5013681,-21,0
5013681,-20,X
5013681,-19,0
5013681,-18,0
5013681,-17,C
5013681,-16,0
5013681,-15,0
5013681,-14,0
5013681,-13,C
5013681,-12,0
5013681,-11,C
5013681,-10,0
5013681,-9,0
5013681,-8,C
5013681,-7,C
5013681,-6,0
5013681,-5,0
5013681,-4,0
5013681,-3,1
5013681,-2,1
5013681,-1,1
5013681,0,0
5013682,-28,0
5013682,-27,C
5013682,-26,C
5013682,-25,C
5013682,-24,C
5013682,-23,0
5013682,-22,C
5013682,-21,0
5013682,-20,C
5013682,-19,C
5013682,-18,0
5013682,-17,X
5013682,-16,0
5013682,-15,C
5013682,-14,C
5013682,-13,C
5013682,-12,0
5013682,-11,C
5013682,-10,C
5013682,-9,C
5013682,-8,C
5013682,-7,0
5013682,-6,C
5013682,-5,0
5013682,-4,C
5013682,-3,C
5013682,-2,0
5013682,-1,X
5013682,0,0
5013683,-38,0
5013683,-37,X
5013683,-36,C
5013683,-35,C
5013683,-34,C
5013683,-33,0
5013683,-32,0
5013683,-31,0
5013683,-30,1
5013683,-29,C
5013683,-28,C
5013683,-27,X
5013683,-26,C
5013683,-25,0
5013683,-24,0
5013683,-23,0
5013683,-22,0
5013683,-21,0
5013683,-20,X
5013683,-19,C
5013683,-18,0
5013683,-17,0
5013683,-16,C
5013683,-15,C
5013683,-14,C
5013683,-13,C
5013683,-12,0
5013683,-11,X
5013683,-10,C
5013683,-9,1
5013683,-8,X
5013683,-7,0
5013683,-6,X
5013683,-5,C
5013683,-4,C
5013683,-3,C
5013683,-2,0
5013683,-1,C
5013683,0,C
5013684,-11,C
5013684,-10,C
5013684,-9,0
5013684,-8,C
5013684,-7,X
5013684,-6,C
5013684,-5,C
5013684,-4,0
5013684,-3,0
5013684,-2,0
5013684,-1,0
5013684,0,C
5013685,-22,C
5013685,-21,C
5013685,-20,X
5013685,-19,0
5013685,-18,C
5013685,-17,C
5013685,-16,0
5013685,-15,C
5013685,-14,C
5013685,-13,X
5013685,-12,0
5013685,-11,C
5013685,-10,C
5013685,-9,C
5013685,-8,X
5013685,-7,C
5013685,-6,X
5013685,-5,0
5013685,-4,0
5013685,-3,0
5013685,-2,0
5013685,-1,C
5013685,0,X
5013686,-24,C
5013686,-23,0
5013686,-22,C
5013686,-21,0
5013686,-20,C
5013686,-19,0
5013686,-18,C
5013686,-17,C
5013686,-16,C
5013686,-15,0
5013686,-14,C
5013686,-13,C
5013686,-12,C
5013686,-11,1
5013686,-10,C
5013686,-9,0
5013686,-8,0
5013686,-7,0
5013686,-6,0
5013686,-5,1
5013686,-4,C
5013686,-3,C
5013686,-2,0
5013686,-1,0
5013686,0,C
5013687,-4,C
5013687,-3,0
5013687,-2,C
5013687,-1,C
5013687,0,0
5013688,-16,C
5013688,-15,C
5013688,-14,C
5013688,-13,X
5013688,-12,C
5013688,-11,0
5013688,-10,0
5013688,-9,C
5013688,-8,C
5013688,-7,X
5013688,-6,0
5013688,-5,0
5013688,-4,C
5013688,-3,0
5013688,-2,X
5013688,-1,C
5013688,0,C
5013689,-55,C
5013689,-54,0
5013689,-53,C
5013689,-52,0
5013689,-51,0
5013689,-50,0
5013689,-49,0
5013689,-48,C
5013689,-47,C
5013689,-46,C
5013689,-45,C
5013689,-44,C
5013689,-43,C
5013689,-42,C
5013689,-41,0
5013689,-40,X
5013689,-39,0
5013689,-38,C
5013689,-37,C
5013689,-36,X
5013689,-35,X
5013689,-34,C
5013689,-33,C
5013689,-32,C
5013689,-31,0
5013689,-30,C
5013689,-29,C
5013689,-28,0
5013689,-27,C
5013689,-26,C
5013689,-25,0
5013689,-24,C
5013689,-23,0
5013689,-22,0
5013689,-21,0
5013689,-20,C
5013689,-19,C
5013689,-18,0
5013689,-17,0
5013689,-16,X
5013689,-15,C
5013689,-14,0
5013689,-13,1
5013689,-12,0
5013689,-11,C
5013689,-10,0
5013689,-9,0
5013689,-8,C
5013689,-7,0
5013689,-6,C
5013689,-5,0
5013689,-4,0
5013689,-3,0
5013689,-2,0
5013689,-1,0
5013689,0,C
5013690,-29,0
5013690,-28,0
5013690,-27,0
5013690,-26,1
5013690,-25,0
5013690,-24,0
5013690,-23,0
5013690,-22,C
5013690,-21,C
5013690,-20,0
5013690,-19,C
5013690,-18,0
5013690,-17,3
5013690,-16,C
5013690,-15,C
5013690,-14,0
5013690,-13,C
5013690,-12,2
5013690,-11,0
5013690,-10,1
5013690,-9,C
5013690,-8,C
5013690,-7,2
5013690,-6,0
5013690,-5,0
5013690,-4,0
5013690,-3,1
5013690,-2,0
5013690,-1,C
5013690,0,C
5013691,-58,C
5013691,-57,1
5013691,-56,C
5013691,-55,0
5013691,-54,C
5013691,-53,0
5013691,-52,C
5013691,-51,X
5013691,-50,0
5013691,-49,C
5013691,-48,0
5013691,-47,0
5013691,-46,C
5013691,-45,X
5013691,-44,X
5013691,-43,C
5013691,-42,X
5013691,-41,X
5013691,-40,0
5013691,-39,C
5013691,-38,C
5013691,-37,0
5013691,-36,X
5013691,-35,0
5013691,-34,X
5013691,-33,0
5013691,-32,0
5013691,-31,0
5013691,-30,C
5013691,-29,C
5013691,-28,C
5013691,-27,C
5013691,-26,C
5013691,-25,C
5013691,-24,0
5013691,-23,0
5013691,-22,C
5013691,-21,0
5013691,-20,C
5013691,-19,C
5013691,-18,0
5013691,-17,C
5013691,-16,0
5013691,-15,C
5013691,-14,C
5013691,-13,1
5013691,-12,C
5013691,-11,C
5013691,-10,C
5013691,-9,0
5013691,-8,C
5013691,-7,0
5013691,-6,0
5013691,-5,C
5013691,-4,X
5013691,-3,C
5013691,-2,0
5013691,-1,C
5013691,0,C
5013692,-16,1
5013692,-15,X
5013692,-14,C
5013692,-13,C
5013692,-12,0
5013692,-11,C
5013692,-10,C
5013692,-9,C
5013692,-8,0
5013692,-7,0
5013692,-6,C
5013692,-5,0
5013692,-4,C
5013692,-3,C
5013692,-2,1
5013692,-1,C
5013692,0,C
5013693,-27,0
5013693,-26,C
5013693,-25,0
5013693,-24,C
5013693,-23,1
5013693,-22,0
5013693,-21,0
5013693,-20,C
5013693,-19,1
5013693,-18,X
5013693,-17,C
5013693,-16,C
5013693,-15,C
5013693,-14,0
5013693,-13,X
5013693,-12,C
5013693,-11,C
5013693,-10,C
5013693,-9,C
5013693,-8,C
5013693,-7,0
5013693,-6,C
5013693,-5,0
5013693,-4,C
5013693,-3,C
5013693,-2,0
5013693,-1,C
5013693,0,0
5013694,-35,C
5013694,-34,0
5013694,-33,0
5013694,-32,0
5013694,-31,0
5013694,-30,X
5013694,-29,0
5013694,-28,C
5013694,-27,C
5013694,-26,C
5013694,-25,0
5013694,-24,C
5013694,-23,0
5013694,-22,C
5013694,-21,X
5013694,-20,0
5013694,-19,C
5013694,-18,0
5013694,-17,X
5013694,-16,X
5013694,-15,0
5013694,-14,0
5013694,-13,0
5013694,-12,0
5013694,-11,C
5013694,-10,0
5013694,-9,C
5013694,-8,0
5013694,-7,C
5013694,-6,0
5013694,-5,X
5013694,-4,C
5013694,-3,X
5013694,-2,0
5013694,-1,0
5013694,0,C
5013695,-22,X
5013695,-21,C
5013695,-20,C
5013695,-19,0
5013695,-18,C
5013695,-17,C
5013695,-16,0
5013695,-15,0
5013695,-14,C
5013695,-13,0
5013695,-12,0
5013695,-11,C
5013695,-10,0
5013695,-9,0
5013695,-8,0
5013695,-7,0
5013695,-6,C
5013695,-5,C
5013695,-4,1
5013695,-3,1
5013695,-2,0
5013695,-1,0
5013695,0,0
5013696,-5,X
5013696,-4,C
5013696,-3,0
5013696,-2,X
5013696,-1,0
5013696,0,X
5013697,-55,C
5013697,-54,0
5013697,-53,C
5013697,-52,C
5013697,-51,0
5013697,-50,X
5013697,-49,C
5013697,-48,C
5013697,-47,0
5013697,-46,C
5013697,-45,0
5013697,-44,C
5013697,-43,C
5013697,-42,0
5013697,-41,0
5013697,-40,C
5013697,-39,X
5013697,-38,0
5013697,-37,X
5013697,-36,C
5013697,-35,0
5013697,-34,C
5013697,-33,0
5013697,-32,1
5013697,-31,0
5013697,-30,C
5013697,-29,0
5013697,-28,C
5013697,-27,C
5013697,-26,C
5013697,-25,X
5013697,-24,0
5013697,-23,C
5013697,-22,X
5013697,-21,0
5013697,-20,C
5013697,-19,0
5013697,-18,0
5013697,-17,C
5013697,-16,1
5013697,-15,0
5013697,-14,C
5013697,-13,0
5013697,-12,0
5013697,-11,C
5013697,-10,C
5013697,-9,C
5013697,-8,0
5013697,-7,0
5013697,-6,0
5013697,-5,C
5013697,-4,C
5013697,-3,0
5013697,-2,0
5013697,-1,0
5013697,0,C
5013698,-6,1
5013698,-5,C
5013698,-4,C
5013698,-3,0
5013698,-2,0
5013698,-1,1
5013698,0,X
5013699,-45,C
5013699,-44,0
5013699,-43,X
5013699,-42,C
5013699,-41,0
5013699,-40,X
5013699,-39,0
5013699,-38,0
5013699,-37,C
5013699,-36,C
5013699,-35,X
5013699,-34,0
5013699,-33,C
5013699,-32,0
5013699,-31,0
5013699,-30,C
5013699,-29,C
5013699,-28,C
5013699,-27,C
5013699,-26,0
5013699,-25,C
5013699,-24,0
5013699,-23,X
5013699,-22,0
5013699,-21,C
5013699,-20,C
5013699,-19,0
5013699,-18,0
5013699,-17,C
5013699,-16,C
5013699,-15,0
5013699,-14,0
5013699,-13,0
5013699,-12,C
5013699,-11,C
5013699,-10,0
5013699,-9,0
5013699,-8,0
5013699,-7,0
5013699,-6,C
5013699,-5,0
5013699,-4,C
5013699,-3,C
5013699,-2,0
5013699,-1,C
5013699,0,C
5013700,-25,0
5013700,-24,0
5013700,-23,C
5013700,-22,C
5013700,-21,C
5013700,-20,1
5013700,-19,0
5013700,-18,X
5013700,-17,0
5013700,-16,0
5013700,-15,0
5013700,-14,C
5013700,-13,0
5013700,-12,0
5013700,-11,0
5013700,-10,C
5013700,-9,C
5013700,-8,0
5013700,-7,C
5013700,-6,C
5013700,-5,X
5013700,-4,C
5013700,-3,0
5013700,-2,C
5013700,-1,X
5013700,0,0
5013701,-7,X
5013701,-6,C
5013701,-5,0
5013701,-4,0
5013701,-3,0
5013701,-2,C
5013701,-1,0
5013701,0,X
5013702,-27,0
5013702,-26,X
5013702,-25,C
5013702,-24,0
5013702,-23,0
5013702,-22,0
5013702,-21,0
5013702,-20,C
5013702,-19,C
5013702,-18,0
5013702,-17,C
5013702,-16,C
5013702,-15,C
5013702,-14,0
5013702,-13,C
5013702,-12,X
5013702,-11,0
5013702,-10,0
5013702,-9,X
5013702,-8,C
5013702,-7,X
5013702,-6,0
5013702,-5,C
5013702,-4,C
5013702,-3,C
5013702,-2,C
5013702,-1,C
5013702,0,C
5013703,-4,0
5013703,-3,C
5013703,-2,0
5013703,-1,0
5013703,0,0
5013704,-23,C
5013704,-22,1
5013704,-21,0
5013704,-20,0
5013704,-19,X
5013704,-18,0
5013704,-17,X
5013704,-16,C
5013704,-15,C
5013704,-14,C
5013704,-13,C
5013704,-12,0
5013704,-11,C
5013704,-10,0
5013704,-9,C
5013704,-8,1
5013704,-7,0
5013704,-6,C
5013704,-5,C
5013704,-4,0
5013704,-3,0
5013704,-2,0
5013704,-1,0
5013704,0,X
5013705,-25,X
5013705,-24,1
5013705,-23,0
5013705,-22,C
5013705,-21,C
5013705,-20,0
5013705,-19,X
5013705,-18,C
5013705,-17,C
5013705,-16,C
5013705,-15,0
5013705,-14,0
5013705,-13,C
5013705,-12,C
5013705,-11,0
5013705,-10,C
5013705,-9,X
